,id_cliente,qtd_filhos,rendimento_anual,idade,tamanho_familia,anos_empregado,tem_carro,tem_casa_propria,tem_telefone_trabalho,tem_telefone_fixo,tem_email,categoria_de_renda,estado_civil,moradia,ocupacao,grau_escolaridade,mau
12341,5085932,0,135000.0,30,2,8.2,0,1,0,0,0,Associado comercial,Casado,Casa propria,Venda,Ensino superior incompleto,0
12342,5085934,0,112500.0,49,2,16.7,1,0,0,0,0,Empregado,Casado,Habitacao publica,Venda,Ensino medio,0
12343,5085936,0,112500.0,49,2,16.7,1,0,0,0,0,Empregado,Casado,Habitacao publica,Venda,Ensino medio,0
12344,5085937,0,112500.0,49,2,16.7,1,0,0,0,0,Empregado,Casado,Habitacao publica,Venda,Ensino medio,0
12345,5085944,0,261000.0,54,1,5.0,0,1,0,1,0,Associado comercial,Separado,Casa propria,Alta tecnologia,Ensino medio,0
12346,5085946,0,261000.0,54,1,5.0,0,1,0,1,0,Associado comercial,Separado,Casa propria,Alta tecnologia,Ensino medio,0
12347,5085951,0,90000.0,29,1,3.2,1,1,0,0,1,Empregado,Solteiro,Casa propria,Motorista,Ensino medio,0
12348,5085955,0,225000.0,34,2,1.0,0,1,0,0,0,Servidor publico,Casado,Casa propria,Construcao Civil,Ensino medio,0
12349,5085956,0,225000.0,34,2,1.0,0,1,0,0,0,Servidor publico,Casado,Casa propria,Construcao Civil,Ensino medio,0
12350,5085957,0,225000.0,34,2,1.0,0,1,0,0,0,Servidor publico,Casado,Casa propria,Construcao Civil,Ensino medio,0
12351,5085958,0,225000.0,34,2,1.0,0,1,0,0,0,Servidor publico,Casado,Casa propria,Construcao Civil,Ensino medio,0
12352,5085959,0,225000.0,34,2,1.0,0,1,0,0,0,Servidor publico,Casado,Casa propria,Construcao Civil,Ensino medio,0
12353,5085960,0,225000.0,34,2,1.0,0,1,0,0,0,Servidor publico,Casado,Casa propria,Construcao Civil,Ensino medio,0
12354,5085961,0,225000.0,34,2,1.0,0,1,0,0,0,Servidor publico,Casado,Casa propria,Construcao Civil,Ensino medio,0
12355,5085962,0,225000.0,34,2,1.0,0,1,0,0,0,Servidor publico,Casado,Casa propria,Construcao Civil,Ensino medio,0
12356,5085963,0,180000.0,52,1,2.2,0,1,0,0,0,Empregado,Solteiro,Casa propria,Construcao Civil,Ensino medio,0
12357,5085964,0,180000.0,52,1,2.2,0,1,0,0,0,Empregado,Solteiro,Casa propria,Construcao Civil,Ensino medio,0
12358,5085965,0,180000.0,52,1,2.2,0,1,0,0,0,Empregado,Solteiro,Casa propria,Construcao Civil,Ensino medio,0
12359,5085966,0,180000.0,52,1,2.2,0,1,0,0,0,Empregado,Solteiro,Casa propria,Construcao Civil,Ensino medio,0
12360,5085974,0,247500.0,55,1,9.6,0,1,0,1,0,Associado comercial,Viuvo,Casa propria,Medicina,Ensino medio,0
12361,5085975,0,306000.0,37,2,3.4,1,1,0,0,0,Empregado,Casado,Casa propria,Gerencia,Ensino superior,0
12362,5085977,0,306000.0,37,2,3.4,1,1,0,0,0,Empregado,Casado,Casa propria,Gerencia,Ensino superior,0
12363,5085978,0,306000.0,37,2,3.4,1,1,0,0,0,Empregado,Casado,Casa propria,Gerencia,Ensino superior,0
12364,5085981,0,67500.0,35,1,5.7,1,0,0,0,0,Empregado,Solteiro,Casa propria,Construcao Civil,Ensino superior,0
12365,5085982,0,67500.0,35,1,5.7,1,0,0,0,0,Empregado,Solteiro,Casa propria,Construcao Civil,Ensino superior,0
12366,5085989,0,225000.0,59,2,-1.7,1,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
12367,5085990,0,225000.0,59,2,-1.7,1,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
12368,5085991,0,225000.0,59,2,-1.7,1,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
12369,5085993,0,225000.0,59,2,-1.7,1,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
12370,5085994,0,225000.0,59,2,-1.7,1,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
12371,5085995,0,225000.0,59,2,-1.7,1,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
12372,5085998,0,157500.0,59,1,-1.7,0,1,0,0,0,Pensionista,Viuvo,Casa propria,Outros,Ensino medio,0
12373,5086000,0,157500.0,59,1,-1.7,0,1,0,0,0,Pensionista,Viuvo,Casa propria,Outros,Ensino medio,0
12374,5086011,0,405000.0,48,2,20.9,0,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino superior,0
12375,5086012,0,405000.0,48,2,20.9,0,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino superior,0
12376,5086013,0,405000.0,48,2,20.9,0,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino superior,0
12377,5086014,0,405000.0,48,2,20.9,0,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino superior,0
12378,5086015,0,405000.0,48,2,20.9,0,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino superior,0
12379,5086016,0,405000.0,48,2,20.9,0,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino superior,0
12380,5086017,0,405000.0,48,2,20.9,0,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino superior,0
12381,5086018,0,405000.0,48,2,20.9,0,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino superior,0
12382,5086020,0,405000.0,48,2,20.9,0,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino superior,0
12383,5086021,0,405000.0,48,2,20.9,0,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino superior,0
12384,5086022,0,405000.0,48,2,20.9,0,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino superior,0
12385,5086023,0,405000.0,48,2,20.9,0,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino superior,0
12386,5086024,0,405000.0,48,2,20.9,0,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino superior,0
12387,5086025,0,405000.0,48,2,20.9,0,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino superior,0
12388,5086027,0,405000.0,48,2,20.9,0,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino superior,0
12389,5086028,0,405000.0,48,2,20.9,0,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino superior,0
12390,5086029,0,405000.0,48,2,20.9,0,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino superior,0
12391,5086033,0,405000.0,48,2,20.9,0,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino superior,0
12392,5086035,1,112500.0,47,3,2.2,0,1,0,0,0,Empregado,Casado,Casa propria,Motorista,Ensino medio,0
12393,5086037,0,90000.0,48,2,3.0,0,1,1,0,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino medio,0
12394,5086039,2,112500.0,39,4,7.4,1,1,0,0,0,Empregado,Casado,Casa propria,Alta tecnologia,Ensino superior,0
12395,5086040,2,112500.0,39,4,7.4,1,1,0,0,0,Empregado,Casado,Casa propria,Alta tecnologia,Ensino superior,0
12396,5086041,2,112500.0,39,4,7.4,1,1,0,0,0,Empregado,Casado,Casa propria,Alta tecnologia,Ensino superior,0
12397,5086043,2,112500.0,39,4,7.4,1,1,0,0,0,Empregado,Casado,Casa propria,Alta tecnologia,Ensino superior,0
12398,5086044,2,112500.0,39,4,7.4,1,1,0,0,0,Empregado,Casado,Casa propria,Alta tecnologia,Ensino superior,0
12399,5086045,2,112500.0,39,4,7.4,1,1,0,0,0,Empregado,Casado,Casa propria,Alta tecnologia,Ensino superior,0
12400,5086046,2,112500.0,39,4,7.4,1,1,0,0,0,Empregado,Casado,Casa propria,Alta tecnologia,Ensino superior,0
12401,5086051,0,202500.0,44,2,7.9,0,1,0,1,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino medio,0
12402,5086052,0,202500.0,44,2,7.9,0,1,0,1,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino medio,0
12403,5086054,0,202500.0,44,2,7.9,0,1,0,1,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino medio,0
12404,5086055,0,202500.0,44,2,7.9,0,1,0,1,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino medio,0
12405,5086057,0,135000.0,56,2,25.8,0,1,0,1,0,Servidor publico,Casado,Casa propria,Equipe principal,Ensino medio,0
12406,5086058,0,135000.0,56,2,25.8,0,1,0,1,0,Servidor publico,Casado,Casa propria,Equipe principal,Ensino medio,0
12407,5086059,0,135000.0,56,2,25.8,0,1,0,1,0,Servidor publico,Casado,Casa propria,Equipe principal,Ensino medio,0
12408,5086060,0,135000.0,56,2,25.8,0,1,0,1,0,Servidor publico,Casado,Casa propria,Equipe principal,Ensino medio,0
12409,5086063,0,135000.0,56,2,25.8,0,1,0,1,0,Servidor publico,Casado,Casa propria,Equipe principal,Ensino medio,0
12410,5086067,1,202500.0,32,3,9.0,0,0,0,0,0,Empregado,Uniao estavel,Casa propria,Contabilidade,Ensino superior,0
12411,5087473,0,225000.0,32,2,5.4,0,1,0,0,0,Empregado,Casado,Casa propria,Contabilidade,Ensino superior,0
12412,5087514,1,126000.0,34,3,0.4,1,1,0,0,0,Associado comercial,Casado,Casa propria,Construcao Civil,Ensino superior,0
12413,5087515,0,180000.0,28,1,0.6,0,1,0,0,0,Associado comercial,Solteiro,Casa propria,Construcao Civil,Ensino medio,0
12414,5087531,0,81000.0,27,1,5.3,0,1,0,1,0,Associado comercial,Solteiro,Casa propria,Construcao Civil,Ensino superior,0
12415,5087532,0,81000.0,27,1,5.3,0,1,0,1,0,Associado comercial,Solteiro,Casa propria,Construcao Civil,Ensino superior,0
12416,5087534,0,81000.0,27,1,5.3,0,1,0,1,0,Associado comercial,Solteiro,Casa propria,Construcao Civil,Ensino superior,0
12417,5087536,0,81000.0,27,1,5.3,0,1,0,1,0,Associado comercial,Solteiro,Casa propria,Construcao Civil,Ensino superior,0
12418,5087537,0,81000.0,27,1,5.3,0,1,0,1,0,Associado comercial,Solteiro,Casa propria,Construcao Civil,Ensino superior,0
12419,5087538,0,81000.0,27,1,5.3,0,1,0,1,0,Associado comercial,Solteiro,Casa propria,Construcao Civil,Ensino superior,0
12420,5087539,0,81000.0,27,1,5.3,0,1,0,1,0,Associado comercial,Solteiro,Casa propria,Construcao Civil,Ensino superior,0
12421,5087540,0,81000.0,27,1,5.3,0,1,0,1,0,Associado comercial,Solteiro,Casa propria,Construcao Civil,Ensino superior,0
12422,5087546,0,126000.0,41,2,7.2,1,1,0,0,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino medio,0
12423,5087547,0,126000.0,41,2,7.2,1,1,0,0,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino medio,0
12424,5087548,0,126000.0,41,2,7.2,1,1,0,0,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino medio,0
12425,5087549,0,126000.0,41,2,7.2,1,1,0,0,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino medio,0
12426,5087550,0,126000.0,41,2,7.2,1,1,0,0,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino medio,0
12427,5087552,0,126000.0,41,2,7.2,1,1,0,0,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino medio,0
12428,5087553,0,126000.0,41,2,7.2,1,1,0,0,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino medio,0
12429,5087554,0,126000.0,41,2,7.2,1,1,0,0,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino medio,0
12430,5087574,0,135000.0,58,2,-1.7,1,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino superior,0
12431,5087575,0,135000.0,58,2,-1.7,1,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino superior,0
12432,5087576,0,135000.0,58,2,-1.7,1,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino superior,0
12433,5087626,1,157500.0,35,3,0.3,0,0,0,0,0,Empregado,Casado,Mora com os pais,Venda,Ensino superior,0
12434,5087627,1,157500.0,35,3,0.3,0,0,0,0,0,Empregado,Casado,Mora com os pais,Venda,Ensino superior,0
12435,5087628,1,157500.0,35,3,0.3,0,0,0,0,0,Empregado,Casado,Mora com os pais,Venda,Ensino superior,0
12436,5087629,1,157500.0,35,3,0.3,0,0,0,0,0,Empregado,Casado,Mora com os pais,Venda,Ensino superior,0
12437,5087630,0,99000.0,61,2,-1.7,0,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
12438,5087631,0,99000.0,61,2,-1.7,0,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
12439,5087675,0,90000.0,40,1,4.1,1,0,0,0,0,Empregado,Solteiro,Casa propria,Construcao Civil,Ensino medio,0
12440,5087676,0,90000.0,40,1,4.1,1,0,0,0,0,Empregado,Solteiro,Casa propria,Construcao Civil,Ensino medio,0
12441,5087677,0,90000.0,40,1,4.1,1,0,0,0,0,Empregado,Solteiro,Casa propria,Construcao Civil,Ensino medio,0
12442,5087698,0,157500.0,58,2,1.1,0,0,0,0,0,Empregado,Casado,Casa propria,Seguranca,Ensino medio,0
12443,5087700,0,157500.0,58,2,1.1,0,0,0,0,0,Empregado,Casado,Casa propria,Seguranca,Ensino medio,0
12444,5087701,0,157500.0,58,2,1.1,0,0,0,0,0,Empregado,Casado,Casa propria,Seguranca,Ensino medio,0
12445,5087702,0,157500.0,58,2,1.1,0,0,0,0,0,Empregado,Casado,Casa propria,Seguranca,Ensino medio,0
12446,5087755,0,180000.0,42,2,6.8,0,0,0,0,0,Empregado,Casado,Casa propria,Venda,Ensino medio,0
12447,5087756,0,180000.0,42,2,6.8,0,0,0,0,0,Empregado,Casado,Casa propria,Venda,Ensino medio,0
12448,5087766,0,130500.0,53,2,4.4,1,1,1,1,0,Empregado,Casado,Casa propria,Motorista,Ensino medio,0
12449,5087777,0,67500.0,39,2,5.3,0,0,0,0,0,Associado comercial,Casado,Casa propria,Construcao Civil,Ensino medio,0
12450,5087778,0,67500.0,39,2,5.3,0,0,0,0,0,Associado comercial,Casado,Casa propria,Construcao Civil,Ensino medio,0
12451,5087847,2,148500.0,43,4,12.1,0,1,1,1,0,Associado comercial,Casado,Habitacao publica,Construcao Civil,Ensino medio,0
12452,5087864,0,112500.0,67,2,-1.7,1,1,0,0,0,Pensionista,Casado,Alugado,Outros,Ensino medio,0
12453,5087866,0,112500.0,67,2,-1.7,1,1,0,0,0,Pensionista,Casado,Alugado,Outros,Ensino medio,0
12454,5087879,0,234000.0,60,2,14.3,0,0,0,0,1,Servidor publico,Uniao estavel,Casa propria,Equipe principal,Ensino superior,0
12455,5087880,0,234000.0,60,2,14.3,0,0,0,0,1,Servidor publico,Uniao estavel,Casa propria,Equipe principal,Ensino superior,0
12456,5087881,0,234000.0,60,2,14.3,0,0,0,0,1,Servidor publico,Uniao estavel,Casa propria,Equipe principal,Ensino superior,0
12457,5087889,0,234000.0,60,2,14.3,0,0,0,0,1,Servidor publico,Uniao estavel,Casa propria,Equipe principal,Ensino superior,0
12458,5087898,0,234000.0,60,2,14.3,0,0,0,0,1,Servidor publico,Uniao estavel,Casa propria,Equipe principal,Ensino superior,0
12459,5087899,0,234000.0,60,2,14.3,0,0,0,0,1,Servidor publico,Uniao estavel,Casa propria,Equipe principal,Ensino superior,0
12460,5087900,0,234000.0,60,2,14.3,0,0,0,0,1,Servidor publico,Uniao estavel,Casa propria,Equipe principal,Ensino superior,0
12461,5087906,0,234000.0,60,2,14.3,0,0,0,0,1,Servidor publico,Uniao estavel,Casa propria,Equipe principal,Ensino superior,0
12462,5087907,0,234000.0,60,2,14.3,0,0,0,0,1,Servidor publico,Uniao estavel,Casa propria,Equipe principal,Ensino superior,0
12463,5087908,0,234000.0,60,2,14.3,0,0,0,0,1,Servidor publico,Uniao estavel,Casa propria,Equipe principal,Ensino superior,0
12464,5087914,0,234000.0,60,2,14.3,0,0,0,0,1,Servidor publico,Uniao estavel,Casa propria,Equipe principal,Ensino superior,0
12465,5087915,0,234000.0,60,2,14.3,0,0,0,0,1,Servidor publico,Uniao estavel,Casa propria,Equipe principal,Ensino superior,0
12466,5087932,2,157500.0,37,4,10.2,1,0,0,0,0,Associado comercial,Casado,Casa propria,Outros,Ensino superior,0
12467,5087933,2,157500.0,37,4,10.2,1,0,0,0,0,Associado comercial,Casado,Casa propria,Outros,Ensino superior,0
12468,5087934,2,157500.0,37,4,10.2,1,0,0,0,0,Associado comercial,Casado,Casa propria,Outros,Ensino superior,0
12469,5087935,2,157500.0,37,4,10.2,1,0,0,0,0,Associado comercial,Casado,Casa propria,Outros,Ensino superior,0
12470,5087936,2,157500.0,37,4,10.2,1,0,0,0,0,Associado comercial,Casado,Casa propria,Outros,Ensino superior,0
12471,5087937,2,157500.0,37,4,10.2,1,0,0,0,0,Associado comercial,Casado,Casa propria,Outros,Ensino superior,0
12472,5087938,2,157500.0,37,4,10.2,1,0,0,0,0,Associado comercial,Casado,Casa propria,Outros,Ensino superior,0
12473,5087939,0,360000.0,50,2,8.8,0,1,0,0,0,Associado comercial,Casado,Habitacao publica,Venda,Ensino medio,0
12474,5087940,0,360000.0,50,2,8.8,0,1,0,0,0,Associado comercial,Casado,Habitacao publica,Venda,Ensino medio,0
12475,5087964,0,135000.0,54,1,-1.7,0,0,0,0,0,Pensionista,Solteiro,Casa propria,Outros,Ensino medio,0
12476,5087966,0,135000.0,54,1,-1.7,0,0,0,0,0,Pensionista,Solteiro,Casa propria,Outros,Ensino medio,0
12477,5087967,0,135000.0,54,1,-1.7,0,0,0,0,0,Pensionista,Solteiro,Casa propria,Outros,Ensino medio,0
12478,5087993,1,180000.0,43,3,18.2,1,1,0,0,0,Associado comercial,Uniao estavel,Casa propria,Outros,Ensino superior incompleto,0
12479,5087994,1,180000.0,43,3,18.2,1,1,0,0,0,Associado comercial,Uniao estavel,Casa propria,Outros,Ensino superior incompleto,0
12480,5088020,1,202500.0,39,3,1.7,0,1,0,0,0,Associado comercial,Casado,Casa propria,Outros,Ensino medio,0
12481,5088082,0,67500.0,60,2,-1.7,0,1,0,1,0,Pensionista,Uniao estavel,Casa propria,Outros,Ensino medio,0
12482,5088083,0,67500.0,60,2,-1.7,0,1,0,1,0,Pensionista,Uniao estavel,Casa propria,Outros,Ensino medio,0
12483,5088110,1,180000.0,37,3,4.7,1,1,0,0,0,Empregado,Casado,Casa propria,Motorista,Ensino medio,0
12484,5088112,1,180000.0,37,3,4.7,1,1,0,0,0,Empregado,Casado,Casa propria,Motorista,Ensino medio,0
12485,5088113,1,180000.0,37,3,4.7,1,1,0,0,0,Empregado,Casado,Casa propria,Motorista,Ensino medio,0
12486,5088114,1,180000.0,37,3,4.7,1,1,0,0,0,Empregado,Casado,Casa propria,Motorista,Ensino medio,0
12487,5088115,1,180000.0,37,3,4.7,1,1,0,0,0,Empregado,Casado,Casa propria,Motorista,Ensino medio,0
12488,5088130,1,270000.0,42,3,7.5,0,0,0,0,0,Servidor publico,Casado,Casa propria,Equipe principal,Ensino medio,0
12489,5088131,1,270000.0,42,3,7.5,0,0,0,0,0,Servidor publico,Casado,Casa propria,Equipe principal,Ensino medio,0
12490,5088132,1,270000.0,42,3,7.5,0,0,0,0,0,Servidor publico,Casado,Casa propria,Equipe principal,Ensino medio,0
12491,5088190,0,90000.0,66,1,-1.7,1,0,0,0,0,Pensionista,Viuvo,Casa propria,Outros,Ensino superior,0
12492,5088192,0,90000.0,66,1,-1.7,1,0,0,0,0,Pensionista,Viuvo,Casa propria,Outros,Ensino superior,0
12493,5088193,0,90000.0,66,1,-1.7,1,0,0,0,0,Pensionista,Viuvo,Casa propria,Outros,Ensino superior,0
12494,5088203,0,153000.0,60,1,-1.7,0,1,0,1,0,Pensionista,Separado,Casa propria,Outros,Ensino medio,0
12495,5088204,0,153000.0,60,1,-1.7,0,1,0,1,0,Pensionista,Separado,Casa propria,Outros,Ensino medio,0
12496,5088205,0,153000.0,60,1,-1.7,0,1,0,1,0,Pensionista,Separado,Casa propria,Outros,Ensino medio,0
12497,5088206,0,153000.0,60,1,-1.7,0,1,0,1,0,Pensionista,Separado,Casa propria,Outros,Ensino medio,0
12498,5088207,0,153000.0,60,1,-1.7,0,1,0,1,0,Pensionista,Separado,Casa propria,Outros,Ensino medio,0
12499,5088208,0,153000.0,60,1,-1.7,0,1,0,1,0,Pensionista,Separado,Casa propria,Outros,Ensino medio,0
12500,5088209,0,153000.0,60,1,-1.7,0,1,0,1,0,Pensionista,Separado,Casa propria,Outros,Ensino medio,0
12501,5088210,0,153000.0,60,1,-1.7,0,1,0,1,0,Pensionista,Separado,Casa propria,Outros,Ensino medio,0
12502,5088211,0,153000.0,60,1,-1.7,0,1,0,1,0,Pensionista,Separado,Casa propria,Outros,Ensino medio,0
12503,5088212,0,153000.0,60,1,-1.7,0,1,0,1,0,Pensionista,Separado,Casa propria,Outros,Ensino medio,0
12504,5088213,0,153000.0,60,1,-1.7,0,1,0,1,0,Pensionista,Separado,Casa propria,Outros,Ensino medio,0
12505,5088214,0,153000.0,60,1,-1.7,0,1,0,1,0,Pensionista,Separado,Casa propria,Outros,Ensino medio,0
12506,5088221,0,112500.0,28,1,8.3,1,0,0,0,0,Empregado,Solteiro,Casa propria,Medicina,Ensino medio,0
12507,5088234,0,225000.0,52,2,8.0,0,1,1,0,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino medio,0
12508,5088235,0,225000.0,52,2,8.0,0,1,1,0,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino medio,0
12509,5088236,0,225000.0,52,2,8.0,0,1,1,0,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino medio,0
12510,5088243,0,180000.0,27,2,4.2,0,0,0,0,0,Servidor publico,Casado,Mora com os pais,Motorista,Ensino medio,0
12511,5088244,0,180000.0,27,2,4.2,0,0,0,0,0,Servidor publico,Casado,Mora com os pais,Motorista,Ensino medio,0
12512,5088245,0,180000.0,27,2,4.2,0,0,0,0,0,Servidor publico,Casado,Mora com os pais,Motorista,Ensino medio,0
12513,5088250,0,270000.0,46,2,18.3,0,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino medio,0
12514,5088251,0,270000.0,46,2,18.3,0,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino medio,0
12515,5088252,0,270000.0,46,2,18.3,0,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino medio,0
12516,5088257,0,270000.0,46,2,18.3,0,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino medio,0
12517,5088260,0,270000.0,46,2,18.3,0,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino medio,0
12518,5088266,0,270000.0,46,2,18.3,0,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino medio,0
12519,5088269,0,270000.0,46,2,18.3,0,1,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino medio,0
12520,5088273,0,67500.0,55,2,19.2,0,0,1,1,0,Empregado,Casado,Casa propria,Venda,Ensino medio,0
12521,5088275,0,67500.0,55,2,19.2,0,0,1,1,0,Empregado,Casado,Casa propria,Venda,Ensino medio,0
12522,5088279,0,67500.0,55,2,19.2,0,0,1,1,0,Empregado,Casado,Casa propria,Venda,Ensino medio,0
12523,5088296,0,207000.0,56,2,1.1,0,1,0,1,0,Empregado,Casado,Casa propria,Outros,Ensino medio,0
12524,5088297,0,207000.0,56,2,1.1,0,1,0,1,0,Empregado,Casado,Casa propria,Outros,Ensino medio,0
12525,5088301,0,207000.0,56,2,1.1,0,1,0,1,0,Empregado,Casado,Casa propria,Outros,Ensino medio,0
12526,5088379,1,112500.0,38,3,19.1,0,1,0,0,0,Empregado,Uniao estavel,Casa propria,Construcao Civil,Ensino medio,0
12527,5088392,0,90000.0,61,2,-1.7,0,1,0,1,0,Pensionista,Casado,Casa propria,Outros,Ensino superior,0
12528,5088415,0,90000.0,60,2,7.0,1,0,1,1,0,Associado comercial,Uniao estavel,Casa propria,Seguranca,Ensino medio,0
12529,5088433,0,225000.0,49,1,5.0,0,1,0,0,0,Empregado,Solteiro,Casa propria,Equipe principal,Ensino medio,0
12530,5088434,0,225000.0,49,1,5.0,0,1,0,0,0,Empregado,Solteiro,Casa propria,Equipe principal,Ensino medio,0
12531,5088435,0,225000.0,49,1,5.0,0,1,0,0,0,Empregado,Solteiro,Casa propria,Equipe principal,Ensino medio,0
12532,5088436,0,225000.0,49,1,5.0,0,1,0,0,0,Empregado,Solteiro,Casa propria,Equipe principal,Ensino medio,0
12533,5088437,0,225000.0,49,1,5.0,0,1,0,0,0,Empregado,Solteiro,Casa propria,Equipe principal,Ensino medio,0
12534,5088439,0,225000.0,49,1,5.0,0,1,0,0,0,Empregado,Solteiro,Casa propria,Equipe principal,Ensino medio,0
12535,5088470,0,94500.0,61,2,-1.7,0,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
12536,5088472,0,94500.0,61,2,-1.7,0,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
12537,5088473,0,94500.0,61,2,-1.7,0,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
12538,5088474,0,94500.0,61,2,-1.7,0,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
12539,5088475,0,94500.0,61,2,-1.7,0,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
12540,5088478,0,94500.0,61,2,-1.7,0,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
12541,5088479,0,94500.0,61,2,-1.7,0,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
12542,5088481,0,67500.0,51,1,-1.7,0,1,0,0,0,Pensionista,Solteiro,Casa propria,Outros,Ensino medio,0
12543,5088482,0,67500.0,51,1,-1.7,0,1,0,0,0,Pensionista,Solteiro,Casa propria,Outros,Ensino medio,0
12544,5088484,0,67500.0,51,1,-1.7,0,1,0,0,0,Pensionista,Solteiro,Casa propria,Outros,Ensino medio,0
12545,5088489,1,180000.0,40,3,2.3,1,0,0,0,1,Associado comercial,Casado,Casa propria,Construcao Civil,Ensino medio,0
12546,5088501,0,72000.0,60,2,1.7,1,1,0,0,0,Empregado,Casado,Casa propria,Seguranca,Ensino superior,0
12547,5088502,0,72000.0,60,2,1.7,1,1,0,0,0,Empregado,Casado,Casa propria,Seguranca,Ensino superior,0
12548,5088503,0,72000.0,60,2,1.7,1,1,0,0,0,Empregado,Casado,Casa propria,Seguranca,Ensino superior,0
12549,5088534,0,58500.0,66,2,-1.7,0,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
12550,5088535,0,58500.0,66,2,-1.7,0,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
12551,5088537,0,58500.0,66,2,-1.7,0,1,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
12552,5088551,0,90000.0,50,1,24.1,0,1,0,0,0,Associado comercial,Separado,Casa propria,Equipe principal,Ensino superior,0
12553,5088552,0,90000.0,50,1,24.1,0,1,0,0,0,Associado comercial,Separado,Casa propria,Equipe principal,Ensino superior,0
12554,5088553,0,90000.0,50,1,24.1,0,1,0,0,0,Associado comercial,Separado,Casa propria,Equipe principal,Ensino superior,0
12555,5088554,0,90000.0,50,1,24.1,0,1,0,0,0,Associado comercial,Separado,Casa propria,Equipe principal,Ensino superior,0
12556,5088555,0,90000.0,50,1,24.1,0,1,0,0,0,Associado comercial,Separado,Casa propria,Equipe principal,Ensino superior,0
12557,5088557,0,90000.0,50,1,24.1,0,1,0,0,0,Associado comercial,Separado,Casa propria,Equipe principal,Ensino superior,0
